id,status,rating,email,img,nickname,review,date,productId,handle,variant,verified_purchase,orderId,reply,replied_at,metaobject_handle,incentivized
dO0rvb493SN,Active,5,rachel.s852@gmail.com,,John D.,came fast and was ready to go nice work,2024-08-10T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-dO0rvb493SN,
bBWjHqGj9LY,Active,4,glen.v963@gmail.com,,Vince A.,no issues,2024-08-10T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-bBWjHqGj9LY,
U9HCS5cLKEZ,Active,3,isabel.a852@gmail.com,,Troy D.,works,2024-08-10T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-U9HCS5cLKEZ,
WXvTA0Sdsq4,Active,5,isabel.a852@gmail.com,,Kane A.,Already making affiliate money!,2024-08-10T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-WXvTA0Sdsq4,
G0AiI_TCznGi,Active,5,byron.y741@gmail.com,,Cody X.,no issues👌 ,2024-08-10T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-G0AiI_TCznGi,
f2EnXDGK5Fa5,Active,4,leah.h963@gmail.com,,Kent U.,shop setup was easy,2024-08-10T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-f2EnXDGK5Fa5,
mLgWDDrPli6Y,Active,5,warren.k852@gmail.com,,Lysandra M.,everything worked out fine,2024-08-10T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-mLgWDDrPli6Y,
lra9wplMx0ug,Active,4,olivia.t741@gmail.com,,Stuart R.,Monetized and ready to go,2024-08-10T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-lra9wplMx0ug,
qQyw4KXlA9,Active,5,ethan.a.99@hotmail.com,,Ethan A.,"deadass, best thing i bought all year. fully approved & makin moves",2024-08-10T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-qQyw4KXlA9,
VVw1ZC6HtB5,Active,5,dylan.m.79@hotmail.com,,Dylan M.,🔥🔥🔥,2024-08-10T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-VVw1ZC6HtB5,
msqVxncFcm,Active,5,steven.j975@gmail.com,,Adam K.,Monetized account delivered fasst,2024-08-09T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-msqVxncFcm,
VlQ9uDrPOvr,Active,5,eva.s71@gmail.com,,Wes H.,no issues at alll,2024-08-09T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-VlQ9uDrPOvr,
QjKgjTpF82i,Active,5,wesley.v456@gmail.com,,Paul E.,no issues,2024-08-09T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-QjKgjTpF82i,
oQ0-7x9duZG,Active,4,megan.c852@gmail.com,,Gabe B.,Quick delivery and easy setup,2024-08-09T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-oQ0-7x9duZG,
SVujcNB8DgR,Active,5,byron.y741@gmail.com,,Dean E.,The account was ready to go and was monetized as promised. I connected to the TikTok Shop with ease and have already earned money from affiliates. Very happy with my purchase!,2024-08-09T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-SVujcNB8DgR,
fOUp_BE2o7j,Active,5,byron.y741@gmail.com,,Bart B.,5k followers,2024-08-09T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-fOUp_BE2o7j,
lNbtCAD9J7vh,Active,5,leah.h963@gmail.com,,Bryce Y.,"fast delivery, already earning from affiliates",2024-08-09T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-lNbtCAD9J7vh,
nu1RtgBAqIMZ,Active,4,troy.e852@gmail.com,,Jude V.,shop connected ,2024-08-09T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-nu1RtgBAqIMZ,
cLWAa-CzIa06,Active,5,olivia.t741@gmail.com,,Elysia N.,"The account came quickly, had over 1000 subscribers, and was monetized. PERFECT",2024-08-09T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-cLWAa-CzIa06,
khDUqNg-uM_g,Active,4,jack.r963@gmail.com,,Bella J.,no problems withthe account,2024-08-09T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-khDUqNg-uM_g,
geaQQZ9gLb7,Active,5,ethan.k.93@yahoo.com,,Ethan K.,"thought it was to good too be true, but its real",2024-08-09T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-geaQQZ9gLb7,
YnWi002zIBO,Active,3,naomi.q.24@hotmail.com,,Naomi Q.,I thought the account came with a pre determined niche so I contacted support and told me that all accounts are grown in very broad niches so that I myself can choice a niche from the niche list included in the purchase,2024-08-09T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-YnWi002zIBO,
KRneVUE8jY,Active,5,lisa.a753@gmail.com,,Evan L.,"No issues, the account was monetized with 10k followers. Highly recommend if you wanna start earning real money with autamation",2024-08-08T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-KRneVUE8jY,
yHC9F3maX0t,Active,5,jack.v6@gmail.com,,Troy I.,good product,2024-08-08T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-yHC9F3maX0t,
vwhi_ks57ws,Active,5,nicole.c963@gmail.com,,Mark F.,super fast and already monetized thx🫡 ,2024-08-08T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-vwhi_ks57ws,
WygeHGI6V3u,Active,4,eugene.w741@gmail.com,,Beau C.,worked great account was already monetized,2024-08-08T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-WygeHGI6V3u,
gc3-qRxJkoy,Active,5,leah.h963@gmail.com,,Zane F.,"fast delivery, shop connection was no problem, already made some affiliate money.",2024-08-08T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-gc3-qRxJkoy,
ED6oiU2xljr,Active,5,leah.h963@gmail.com,,Cliff C.,easy setup. ,2024-08-08T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-ED6oiU2xljr,
7EQ5w1bSdter,Active,5,troy.e852@gmail.com,,Wade Z.,5k followers,2024-08-08T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-7EQ5w1bSdter,
G5Zaknhvq1jL,Active,4,mia.x741@gmail.com,,Leo W.,It was no problems with the account,2024-08-08T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-G5Zaknhvq1jL,
OFeFULkRCmBG,Active,5,jack.r963@gmail.com,,Theon O.,works good,2024-08-08T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-OFeFULkRCmBG,
D6I5ikePga6S,Active,4,grace.j852@gmail.com,,Douglas B.,The YouTube account was delivered good,2024-08-08T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-D6I5ikePga6S,
I0eAl89t5Y,Active,5,thomas.v26@gmail.com,,Dylan M.,the account was monetized and ready,2024-08-07T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-I0eAl89t5Y,
MgcckuFRATK,Active,5,sabrina.c852@gmail.com,,Carl J.,"Fast delivery and already monetized, let's make some cash!!",2024-08-07T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-MgcckuFRATK,
y04rURMBwUe,Active,5,clifford.w852@gmail.com,,Kyle G.,got it quick and its monetized love it,2024-08-07T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-y04rURMBwUe,
1cLANnL2P3C,Active,4,lucy.d963@gmail.com,,Hank D.,delivered fast and was ready to go,2024-08-07T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-1cLANnL2P3C,
vQ4MYK66i3e,Active,5,troy.e852@gmail.com,,Miles G.,The account was monetized and linked to the TikTok Shop with no issues,2024-08-07T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-vQ4MYK66i3e,
t2gMWN4xo4d,Active,5,troy.e852@gmail.com,,Felix D.,thought the setup wasnt gonna work but I was wrong,2024-08-07T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-t2gMWN4xo4d,
YvAhHbgDXOEL,Active,5,mia.x741@gmail.com,,Drew A.,The account worked really good,2024-08-07T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-YvAhHbgDXOEL,
tx84rDFSxv3S,Active,4,roger.i963@gmail.com,,Jack X.,Quick delivery over my expectations,2024-08-07T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-tx84rDFSxv3S,
CQ-_NRg97vRu,Active,5,grace.j852@gmail.com,,Xanthe P.,"Great experience, would recommend to all",2024-08-07T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-CQ-_NRg97vRu,
okvllKDoVtwe,Active,4,dale.b741@gmail.com,,Rachel N.,"setup was easy, account was ready to use",2024-08-07T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-okvllKDoVtwe,
0iABnEcBWm,Active,4,kai.m.17@yahoo.com,,Kai M.,"the channel appears to actually be organically grown, really surprised by this. Now I just gotta start making content, wish me luck!",2024-08-07T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-0iABnEcBWm,
oID7EsE242,Active,5,angela.n128@gmail.com,,Cole N.,Already monetized no setup needed,2024-08-06T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-oID7EsE242,
zaIKt-FR9WH,Active,5,lawrence.w159@gmail.com,,Reed K.,automation to the moon!!!,2024-08-06T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-zaIKt-FR9WH,
RotbcWZx3e8,Active,5,jenna.d741@gmail.com,,Aaron H.,worked great account was already monetized no hassle,2024-08-06T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-RotbcWZx3e8,
7pSvnJtBuBC,Active,4,hector.q852@gmail.com,,Axel E.,Super quick and account was monetized,2024-08-06T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-7pSvnJtBuBC,
4QqTUgvzrlR,Active,5,mia.x741@gmail.com,,Finn H.,"quick delivery, shop connection smooth, already earning from affiliates. great service!",2024-08-06T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-4QqTUgvzrlR,
QKA_tpVcFJs,Active,5,mia.x741@gmail.com,,Quinn E.,"No problems linking to TikTok Shop, and I’ve already started making affiliate money💸",2024-08-06T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-QKA_tpVcFJs,
t6Fh5RxssPSE,Active,5,roger.i963@gmail.com,,Chase B.,winning product this,2024-08-06T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-t6Fh5RxssPSE,
r1WdXYr_712r,Active,4,emily.o852@gmail.com,,Max Y.,Works really good even for me that do this as a hobby🤑💸💸,2024-08-06T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-r1WdXYr_712r,
CXQheQ6QiVEZ,Active,5,dale.b741@gmail.com,,Orpheus Q.,Perfect service. Very satiesfyed with the product👍👍,2024-08-06T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-CXQheQ6QiVEZ,
07msDA61u,Active,4,tiffany.n963@gmail.com,,Neil P.,hoping to make money right away,2024-08-06T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-07msDA61u,
PfMM1HBXL,Active,4,aarav.n.72@hotmail.com,,Aarav N.,ty!,2024-08-06T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-PfMM1HBXL,
'-RjzBnVLGnp,Active,5,robert.d6@gmail.com,,Alex O., Super convenient🫡 ,2024-08-05T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596--RjzBnVLGnp,
QYNW8wQCrQ4,Active,5,nina.d741@gmail.com,,Joel L.,"Came quick and was monitized, as promised good product will defenitily buy again",2024-08-05T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-QYNW8wQCrQ4,
Gvr3Vg3yGh1,Active,5,roger.q963@gmail.com,,Levi I.,really fast delivery ,2024-08-05T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-Gvr3Vg3yGh1,
WVzVTtxUeuo,Active,4,isabel.f741@gmail.com,,Leon F.,easy transaction,2024-08-05T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-WVzVTtxUeuo,
dQ1vbOLYtyc,Active,5,roger.i963@gmail.com,,Jace I.,Already making affiliate cash.,2024-08-05T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-dQ1vbOLYtyc,
XSiwzEt6kjM,Active,5,roger.i963@gmail.com,,Omar F.,"Fast and easy, shop connected, 4 affiliates products now that works really good",2024-08-05T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-XSiwzEt6kjM,
3JIs37OWRUGH,Active,5,emily.o852@gmail.com,,Grant C.,"no issues, tiktok shop setup was smooth",2024-08-05T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-3JIs37OWRUGH,
LwMSFqWiQD3n,Active,4,hubert.z741@gmail.com,,Noah Z.,"works outisde the US as well, finally",2024-08-05T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-LwMSFqWiQD3n,
MUXx_ehL4KKt,Active,5,tiffany.n963@gmail.com,,Thalassa R.,this is exactly what I needed,2024-08-05T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-MUXx_ehL4KKt,
GrYIL4iBXD,Active,4,philip.p852@gmail.com,,Alice S.,"got it fast, monetized account, already seeing ad revenue!",2024-08-05T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-GrYIL4iBXD,
ErymAHkpa2,Active,5,james.a.69@yahoo.com,,James A.,"actually dropped out of collage after this, building a money machine",2024-08-05T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-ErymAHkpa2,
Y1srnFzLDDe,Active,5,mia.s.53@outlook.com,,Mia S.,"making money of brainrot, can it even be better?",2024-08-05T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-Y1srnFzLDDe,
Kcym3lYpOEP,Active,4,dara.a.21@yahoo.com,,Dara A.,great,2024-08-05T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-Kcym3lYpOEP,
FptftD6B2UZ,Active,5,laura.f369@gmail.com,,Sean P.,Came with 10k followers easy setup,2024-08-04T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-FptftD6B2UZ,
Qx3z5pXdnwU,Active,5,scott.q369@gmail.com,,Clark M.,"Ready to go and monetize, time to make money!!!",2024-08-04T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-Qx3z5pXdnwU,
eqxjmkjVnmt,Active,4,alice.f852@gmail.com,,Sam J.,good i guess,2024-08-04T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-eqxjmkjVnmt,
6AgAz2QSNVC,Active,4,victor.g963@gmail.com,,Gage G.,account was monetized,2024-08-04T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-6AgAz2QSNVC,
AZP7OCMOOWY,Active,5,emily.o852@gmail.com,,Eli J.,"The account arrived quickly and was already monetized. Setting up the TikTok Shop was straightforward, and I've started earning from affiliates. Great service!",2024-08-04T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-AZP7OCMOOWY,
xStoy_7wEfW,Active,5,emily.o852@gmail.com,,Boyd G.,anyone know any good products?,2024-08-04T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-xStoy_7wEfW,
fLVeHhquS2cP,Active,5,hubert.z741@gmail.com,,Ross D.,earning money right away,2024-08-04T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-fLVeHhquS2cP,
Qs15-2keVJ9l,Active,4,melissa.l963@gmail.com,,Liam A.,"fast and easy, shop setup was smooth",2024-08-04T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-Qs15-2keVJ9l,
X-nzxjGSgAOR,Active,5,philip.p852@gmail.com,,Zephyrus S.,no issues at all,2024-08-04T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-X-nzxjGSgAOR,
jkjwZfdXu5,Active,4,rachel.s741@gmail.com,,Roger V.,th account works good,2024-08-04T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-jkjwZfdXu5,
pfYq9Z7BQar,Active,4,fatima.d.16@outlook.com,,Fatima D.,RPM is nuts!,2024-08-04T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-pfYq9Z7BQar,
a6Ytlfj72SN,Active,5,michael.e159@gmail.com,,Eric Q., Monetized and delivered fast.a,2024-08-03T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-a6Ytlfj72SN,
YixvMFvQgLo,Active,5,lily.f159@gmail.com,,Lane N.,Fast delivery and ive already earned my first dollar let's make some $$$!!,2024-08-03T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-YixvMFvQgLo,
wpVfoAofQgo,Active,4,dean.g741@gmail.com,,Ian K.,"account came fast and was ready to use, lets see if i can earn some money now",2024-08-03T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-wpVfoAofQgo,
jHj1yw63wiL,Active,4,emily.a852@gmail.com,,Jett H.,"quick service, account was ready to earn💸💸 ",2024-08-03T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-jHj1yw63wiL,
rX0j6kecTAI,Active,5,hubert.z741@gmail.com,,Jude K.,"no issues at all, account was monetized and shop linked easily",2024-08-03T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-rX0j6kecTAI,
PNrZGjutheG,Active,5,hubert.z741@gmail.com,,Knox H.,Love it🤑 ,2024-08-03T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-PNrZGjutheG,
DNLK4WZL9CHo,Active,5,melissa.l963@gmail.com,,Todd E.,shop setup was no problem,2024-08-03T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-DNLK4WZL9CHo,
vYes1VOdi8PE,Active,4,warren.k852@gmail.com,,Ethan B.,nice!,2024-08-03T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-vYes1VOdi8PE,
Ga1OsEm9t12R,Active,5,rachel.s741@gmail.com,,Briony T.,"Very pleased with the service, helped me get monitized directly 10/10",2024-08-03T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-Ga1OsEm9t12R,
Jkck-d3oA5,Active,4,wayne.v963@gmail.com,,Fiona C.,"came ready to go, started making money!",2024-08-03T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-Jkck-d3oA5,
GG1ZIkEYecA,Active,5,sophia.d.14@yahoo.com,,Sophia D.,my girlies and I are now independant,2024-08-03T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-GG1ZIkEYecA,
oF4pbsgM--,Active,5,sophia.g.73@outlook.com,,Sophia G.,yapping for a living hbu?,2024-08-03T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-oF4pbsgM--,
RnzvKXItfQ-,Active,5,ashley.h753@gmail.com,,John R.,"Worked as promised, the account was monetized with 10k followers",2024-08-02T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-RnzvKXItfQ-,
1h5AJ62Ksgs,Active,5,mark.g852@gmail.com,,Vince O.,works  good🤝 ,2024-08-02T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-1h5AJ62Ksgs,
Fmu642AicCF,Active,4,ashley.a456@gmail.com,,Nate L.,no issues with monetization,2024-08-02T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-Fmu642AicCF,
n_1Nxp6dsvM,Active,4,tony.y741@gmail.com,,Ford I.,had over 10k subs right away,2024-08-02T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-n_1Nxp6dsvM,
a02NG9Xseky,Active,5,melissa.l963@gmail.com,,Cody L.,"Got it fast, shop setup was easy👍 ",2024-08-02T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-a02NG9Xseky,
Q5Dg0Kamip5,Active,5,melissa.l963@gmail.com,,Kent I.,recommed,2024-08-02T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-Q5Dg0Kamip5,
42Mt6CDGKq9g,Active,5,warren.k852@gmail.com,,Blake F.,really quick respones and delivery,2024-08-02T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-42Mt6CDGKq9g,
KTqT61mcHLsC,Active,4,olivia.t741@gmail.com,,Ryan C.,"Positive about this, works good so far 🤝 ",2024-08-02T00:00:00.000Z,9636190388564,tiktok-shop-affiliate-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-KTqT61mcHLsC,
XdhuD0J7dbWs,Active,5,wayne.v963@gmail.com,,Dorian U.,all around great experience,2024-08-02T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-XdhuD0J7dbWs,
uYr_vqK9kH,Active,4,natalie.c852@gmail.com,,Adam W.,nice,2024-08-02T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-uYr_vqK9kH,
4xuenVMTy2B,Active,5,elijah.j.47@gmail.com,,Elijah J.,crazy value for organic grown + already monetized,2024-08-02T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-4xuenVMTy2B,
6bJDQlzKRnJ,Active,4,zara.h.19@hotmail.com,,Zara H.,if it continues like this I will reach financial independence in 1 year,2024-08-02T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-6bJDQlzKRnJ,
RGcpr7uj8Z,Active,4,ryo.x.29@yahoo.com,,Ryo X.,"the setup for withdrawing money worked but took me some time, maybe I am just dumb haha",2024-08-02T00:00:00.000Z,9658540425556,youtube,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-RGcpr7uj8Z,
gyW_YMXQ5qj,Active,5,andrew.q82@gmail.com,,Paul S.,Smooth and easy transactionwith easy setup,2024-08-01T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-gyW_YMXQ5qj,
pPDfnZYJX1l,Active,5,heather.a741@gmail.com,,Gabe P.,let's make some cash!!,2024-08-01T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-pPDfnZYJX1l,
y_2ynH4fWBJ,Active,4,ivan.y852@gmail.com,,Joel M.,fast service account was already monetized,2024-08-01T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-y_2ynH4fWBJ,
VVHM763UfKJ,Active,4,mia.h963@gmail.com,,Duke J.,works good no scam 🤝 ,2024-08-01T00:00:00.000Z,9033053962580,monetized-tiktok-account,,true,,,,252ae7c55fa0e8a35df7f6ff3c8c1596-VVHM763UfKJ,
